-12.656986 -31.156507
3.552116 25.355669
22.078329 -5.060826
-0.730443 9.730323
10.696107 -5.710605
28.025953 22.164284
-10.503263 -23.903397
3.049747 -21.915323
3.648446 -32.604694
-29.592985 -24.406975
13.123980 -5.443873
-8.599229 12.796803
13.578278 -6.279107
14.519813 13.732517
13.336526 3.655434
-22.361521 38.452076
-39.708523 22.083132
23.942698 -5.062955
6.784854 2.395020
-47.592785 -8.441439
2.765425 20.353643
-22.205185 7.883585
17.890604 -22.835516
-2.622708 -19.440517
3.696533 -18.942831
-27.327625 -17.680187
-10.354954 -8.456738
9.490176 -28.924906
18.178186 -7.636224
11.992932 6.943485
0.031522 14.608416
26.438728 -35.713318
-26.728493 1.600834
0.851816 -40.968552
4.713219 -16.732864
45.972397 -5.767214
7.989862 26.563087
0.609429 -13.932156
-40.322182 49.069603
-7.695234 -11.076346
-17.618446 -3.053307
27.952131 -10.538221
2.919686 4.991259
1.371857 12.945884
-17.156504 -1.615017
-5.046387 34.835178
4.103646 -42.451759
6.224509 -27.884283
-27.754906 12.347374
-26.093449 8.340127
2.777504 14.549729
-35.820435 7.664439
-6.455421 45.446812
-42.549500 41.572044
-17.085192 -2.018253
25.071775 -17.779079
-9.021713 -27.135960
2.285536 37.334972
-18.407957 13.471547
9.321926 -20.042431
-0.312194 11.203944
3.619920 18.088690
17.778723 -22.678329
-0.328029 4.136706
-1.368387 13.364997
-9.612726 7.943295
20.871952 -13.757905
-15.112629 -12.737729
-30.595356 14.059870
-11.221487 -10.036006
-4.262642 -11.066873
-9.614797 -7.759711
37.096016 -13.657005
-19.099232 39.169910
2.281842 12.053949
-6.580704 18.897791
-11.272667 39.940807
-14.654261 -11.645317
1.091015 2.400656
-14.795722 -17.601454
23.558298 -9.506570
25.004854 -13.050730
26.012104 -28.263912
20.602844 -10.131270
13.502258 -15.297602
26.641714 25.387953
8.280490 15.303282
1.111843 19.349709
12.471785 5.571707
0.909150 7.851075
-11.887938 25.361748
12.869264 17.248636
-21.387419 22.571798
-2.949226 2.155473
-23.148645 11.411364
-5.528362 42.405323
24.044567 12.111384
-14.541296 6.176412
-5.314384 12.616406
15.844279 3.849080
