0.007812 0.003906 0.500000
0.007812 0.011719 0.500000
0.007812 0.019531 0.500000
0.007812 0.027344 0.500000
0.007812 0.035156 0.500000
0.007812 0.042969 0.500000
0.007812 0.050781 0.500000
0.007812 0.058594 0.500000
0.007812 0.066406 0.500000
0.007812 0.074219 0.500000
0.007812 0.082031 0.500000
0.007812 0.089844 0.500000
0.007812 0.097656 0.500000
0.007812 0.105469 0.500000
0.007812 0.113281 0.500000
0.007812 0.121094 0.500000
0.007812 0.128906 0.500000
0.007812 0.136719 0.500000
0.007812 0.144531 0.500000
0.007812 0.152344 0.500000
0.007812 0.160156 0.500000
0.007812 0.167969 0.500000
0.007812 0.175781 0.500000
0.007812 0.183594 0.500000
0.007812 0.191406 0.500000
0.007812 0.199219 0.500000
0.007812 0.207031 0.500000
0.007812 0.214844 0.500000
0.007812 0.222656 0.500000
0.007812 0.230469 0.500000
0.007812 0.238281 0.500000
0.007812 0.246094 0.500000
0.007812 0.253906 0.500000
0.007812 0.261719 0.500000
0.007812 0.269531 0.500000
0.007812 0.277344 0.500000
0.007812 0.285156 0.500000
0.007812 0.292969 0.500000
0.007812 0.300781 0.500000
0.007812 0.308594 0.500000
0.007812 0.316406 0.500000
0.007812 0.324219 0.500000
0.007812 0.332031 0.500000
0.007812 0.339844 0.500000
0.007812 0.347656 0.500000
0.007812 0.355469 0.500000
0.007812 0.363281 0.500000
0.007812 0.371094 0.500000
0.007812 0.378906 0.500000
0.007812 0.386719 0.500000
0.007812 0.394531 0.500000
0.007812 0.402344 0.500000
0.007812 0.410156 0.500000
0.007812 0.417969 0.500000
0.007812 0.425781 0.500000
0.007812 0.433594 0.500000
0.007812 0.441406 0.500000
0.007812 0.449219 0.500000
0.007812 0.457031 0.500000
0.007812 0.464844 0.500000
0.007812 0.472656 0.500000
0.007812 0.480469 0.500000
0.007812 0.488281 0.500000
0.007812 0.496094 0.500000
0.007812 0.503906 0.500000
0.007812 0.511719 0.500000
0.007812 0.519531 0.500000
0.007812 0.527344 0.500000
0.007812 0.535156 0.500000
0.007812 0.542969 0.500000
0.007812 0.550781 0.500000
0.007812 0.558594 0.500000
0.007812 0.566406 0.500000
0.007812 0.574219 0.500000
0.007812 0.582031 0.500000
0.007812 0.589844 0.500000
0.007812 0.597656 0.500000
0.007812 0.605469 0.500000
0.007812 0.613281 0.500000
0.007812 0.621094 0.500000
0.007812 0.628906 0.500000
0.007812 0.636719 0.500000
0.007812 0.644531 0.500000
0.007812 0.652344 0.500000
0.007812 0.660156 0.500000
0.007812 0.667969 0.500000
0.007812 0.675781 0.500000
0.007812 0.683594 0.500000
0.007812 0.691406 0.500000
0.007812 0.699219 0.500000
0.007812 0.707031 0.500000
0.007812 0.714844 0.500000
